model,0.2,0.3,0.5
Bagged Trees,0.382625,0.32482653061224487,0.22335714285714287
Decision Tree,0.3825357142857143,0.32305102040816325,0.22292857142857145
LACVE,0.38360714285714287,0.3258979591836735,0.22749999999999998
LR,0.3818392857142857,0.3190408163265306,0.2177142857142857
